secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
875,101,0,12.2702,48.7008,0,438,39.4,12.56086403,56.04112392,0,0,21,0,49,0,0,0,0,0,0,0,0
876,101,0,12.284,48.7008,0,441,39.6,12.56107375,56.04108285,0,0,21,0,48,0,0,0,0,0,0,0,0
877,101,0,12.2978,48.708,0,449,39.4,12.56128640,56.04105234,0,0,21,0,49,0,0,0,0,0,0,0,0
878,101,0,12.3114,48.9024,0,426,39.6,12.56149745,56.04102158,0,0,21,0,47,0,0,0,0,0,0,0,0
879,101,0,12.325,48.9852,0,402,39.4,12.56170591,56.04098352,0,0,21,0,48,0,0,0,0,0,0,0,0
880,101,0,12.3361,49.302,0,398,39.2,12.56187313,56.04094916,0,0,21,0,50,0,0,0,0,0,0,0,0
881,102,0,12.3504,49.3632,0,415,39.2,12.56209240,56.04091462,0,0,21,0,47,0,0,0,0,0,0,0,0
882,102,0,12.3663,49.8312,0,428,39,12.56234511,56.04088898,0,0,21,0,48,0,0,0,0,0,0,0,0
883,101,0,12.3807,49.8708,0,419,39,12.56257469,56.04087280,0,0,21,0,49,0,0,0,0,0,0,0,0
884,101,0,12.3944,49.8708,0,433,39,12.56279019,56.04085411,0,0,21,0,49,0,0,0,0,0,0,0,0
885,100,0,12.4055,49.8708,0,435,38.8,12.56296655,56.04083827,0,0,21,0,51,0,0,0,0,0,0,0,0
886,101,0,12.419,49.8708,0,424,38.8,12.56318004,56.04081597,0,0,21,0,48,0,0,0,0,0,0,0,0
887,101,0,12.4328,49.8708,0,446,38.8,12.56339922,56.04079745,0,0,21,0,50,0,0,0,0,0,0,0,0
888,101,0,12.4491,49.8708,0,446,38.8,12.56365923,56.04078680,0,0,21,0,50,0,0,0,0,0,0,0,0
889,101,0,12.4623,49.8708,0,397,38.6,12.56387121,56.04078680,0,0,21,0,49,0,0,0,0,0,0,0,0
890,104,0,12.4764,49.8708,0,416,38.6,12.56409810,56.04078739,0,0,21,0,49,0,0,0,0,0,0,0,0
891,104,0,12.4885,49.8816,0,414,38.6,12.56429122,56.04079585,0,0,21,0,48,0,0,0,0,0,0,0,0
892,105,0,12.5051,50.0004,0,438,38.4,12.56455593,56.04081086,0,0,21,0,50,0,0,0,0,0,0,0,0
893,105,0,12.5192,50.0364,0,456,38.6,12.56478123,56.04082561,0,0,21,0,51,0,0,0,0,0,0,0,0
894,105,0,12.5306,50.4,0,432,38.6,12.56496295,56.04083340,0,0,21,0,48,0,0,0,0,0,0,0,0
895,105,0,12.5447,50.4108,0,425,38.6,12.56518775,56.04084522,0,0,21,0,48,0,0,0,0,0,0,0,0
896,104,0,12.5617,50.6016,0,403,38.8,12.56545899,56.04086852,0,0,21,0,47,0,0,0,0,0,0,0,0
897,104,0,12.5758,50.6088,0,398,38.8,12.56568237,56.04088755,0,0,21,0,48,0,0,0,0,0,0,0,0
898,103,0,12.5896,50.6988,0,409,39,12.56590105,56.04090608,0,0,21,0,47,0,0,0,0,0,0,0,0
899,103,0,12.6037,50.6988,0,431,39,12.56612351,56.04092535,0,0,21,0,45,0,0,0,0,0,0,0,0
900,102,0,12.6154,50.6988,0,450,39,12.56630757,56.04094589,0,0,21,0,51,0,0,0,0,0,0,0,0
901,102,0,12.6295,50.6916,0,449,39,12.56652928,56.04097682,0,0,21,0,49,0,0,0,0,0,0,0,0
902,102,0,12.646,50.5836,0,440,39.2,12.56678618,56.04101077,0,0,21,0,48,0,0,0,0,0,0,0,0
903,101,0,12.6594,50.4252,0,431,39.4,12.56699565,56.04104035,0,0,21,0,48,0,0,0,0,0,0,0,0
904,100,0,12.6734,50.3424,0,444,39.4,12.56721056,56.04107195,0,0,21,0,48,0,0,0,0,0,0,0,0
905,99,0,12.6841,50.058,0,441,39.6,12.56737476,56.04110179,0,0,21,0,50,0,0,0,0,0,0,0,0
906,98,0,12.7003,49.8492,0,445,39.6,12.56762362,56.04114462,0,0,21,0,49,0,0,0,0,0,0,0,0
907,98,0,12.7134,49.6224,0,447,39.6,12.56782285,56.04118184,0,0,21,0,50,0,0,0,0,0,0,0,0
908,98,0,12.7273,49.4928,0,438,39.6,12.56803684,56.04121738,0,0,21,0,49,0,0,0,0,0,0,0,0
909,97,0,12.74,49.3848,0,452,40,12.56823223,56.04125015,0,0,21,0,49,0,0,0,0,0,0,0,0
910,97,0,12.7537,48.6828,0,463,40,12.56844354,56.04128225,0,0,21,0,49,0,0,0,0,0,0,0,0
911,98,0,12.7666,48.492,0,460,40.2,12.56864286,56.04131478,0,0,21,0,49,0,0,0,0,0,0,0,0
912,97,0,12.7803,47.8692,0,431,40.6,12.56885609,56.04134185,0,0,21,0,48,0,0,0,0,0,0,0,0
913,97,0,12.7906,47.8656,0,428,40.8,12.56901761,56.04136415,0,0,21,0,48,0,0,0,0,0,0,0,0
914,97,0,12.8042,47.7684,0,422,40.8,12.56923034,56.04139122,0,0,21,0,49,0,0,0,0,0,0,0,0
915,97,0,12.8172,47.7288,0,402,41,12.56943511,56.04141343,0,0,21,0,48,0,0,0,0,0,0,0,0
916,97,0,12.8307,47.7288,0,401,41,12.56964852,56.04143305,0,0,21,0,44,0,0,0,0,0,0,0,0
917,96,0,12.8463,47.7252,0,414,41.2,12.56989461,56.04145911,0,0,21,0,49,0,0,0,0,0,0,0,0
918,97,0,12.8577,47.61,0,434,41.2,12.57007566,56.04147529,0,0,21,0,49,0,0,0,0,0,0,0,0
919,97,0,12.871,47.43,0,438,41.4,12.57028537,56.04149373,0,0,21,0,46,0,0,0,0,0,0,0,0
920,96,0,12.8861,47.4264,0,431,41.6,12.57052761,56.04150932,0,0,21,0,49,0,0,0,0,0,0,0,0
921,89,0,12.8995,47.3544,0,347,41.6,12.57073900,56.04153296,0,0,21,0,90,0,0,0,0,0,0,0,0
922,63,0,12.9119,47.196,0,263,41.8,12.57093262,56.04155458,0,0,21,0,42,0,0,0,0,0,0,0,0
923,54,0,12.922,47.0052,0,132,41.8,12.57109314,56.04156498,0,0,21,0,29,0,0,0,0,0,0,0,0
924,91,0,12.9366,44.5716,0,316,42,12.57132766,56.04156389,0,0.58,21,0,55,0,0,0,0,0,0,0,0
925,92,0,12.9469,44.5824,0,523,42,12.57149128,56.04155257,0,0.79,21,0,50,0,0,0,0,0,0,0,0
926,98,0,12.9612,44.7912,0,503,42,12.57172002,56.04154184,0,0.71,21,0,50,0,0,0,0,0,0,0,0
927,100,0,12.9741,45.8316,0,500,41.8,12.57192613,56.04153799,0,0.2,21,0,50,0,0,0,0,0,0,0,0
928,101,0,12.9866,45.8316,0,458,41.8,12.57212671,56.04153421,0,0,21,0,50,0,0,0,0,0,0,0,0
929,102,0,12.9971,45.8316,0,437,41.8,12.57229628,56.04153036,0,0,21,0,49,0,0,0,0,0,0,0,0
930,102,0,13.0097,45.8316,0,447,41.8,12.57249635,56.04152642,0,0,21,0,46,0,0,0,0,0,0,0,0
931,103,0,13.025,45.8316,0,446,41.8,12.57274303,56.04151871,0,0,21,0,49,0,0,0,0,0,0,0,0
932,104,0,13.0362,45.8712,0,469,42,12.57292140,56.04151049,0,0,21,0,49,0,0,0,0,0,0,0,0
933,104,0,13.0488,46.2708,0,470,42,12.57312248,56.04149951,0,0,21,0,50,0,0,0,0,0,0,0,0
934,104,0,13.0622,46.3248,0,458,42,12.57333681,56.04148820,0,0,21,0,47,0,0,0,0,0,0,0,0
935,107,0,13.076,46.7424,0,456,42,12.57355742,56.04147998,0,0,21,0,49,0,0,0,0,0,0,0,0
936,104,0,13.0891,47.1384,0,461,42.2,12.57376655,56.04146867,0,0,21,0,50,0,0,0,0,0,0,0,0
937,104,0,13.105,47.2896,0,466,42.2,12.57402035,56.04145358,0,0,21,0,49,0,0,0,0,0,0,0,0
938,104,0,13.1155,47.4804,0,456,42.2,12.57418782,56.04144629,0,0,21,0,50,0,0,0,0,0,0,0,0
939,104,0,13.1293,47.6748,0,445,42.2,12.57441003,56.04143841,0,0,21,0,49,0,0,0,0,0,0,0,0
940,105,0,13.1452,47.7468,0,452,42.4,12.57466433,56.04143045,0,0,21,0,49,0,0,0,0,0,0,0,0
941,105,0,13.1579,47.9016,0,452,42.4,12.57486843,56.04141947,0,0,21,0,50,0,0,0,0,0,0,0,0
942,105,0,13.1685,47.9304,0,454,42.4,12.57503699,56.04141184,0,0,21,0,50,0,0,0,0,0,0,0,0
943,105,0,13.1823,47.934,0,466,42.6,12.57525760,56.04140044,0,0,21,0,48,0,0,0,0,0,0,0,0
944,105,0,13.1987,48.006,0,467,42.6,12.57551945,56.04139256,0,0,21,0,47,0,0,0,0,0,0,0,0
945,105,0,13.2116,48.0708,0,457,42.6,12.57572674,56.04138493,0,0,21,0,50,0,0,0,0,0,0,0,0
946,104,0,13.2252,48.0708,0,460,42.8,12.57594274,56.04137353,0,0,21,0,49,0,0,0,0,0,0,0,0
947,105,0,13.2384,48.0708,0,465,42.8,12.57615338,56.04136172,0,0,21,0,47,0,0,0,0,0,0,0,0
948,104,0,13.2491,48.0564,0,457,43,12.57632462,56.04135032,0,0,21,0,50,0,0,0,0,0,0,0,0
949,104,0,13.2643,47.9304,0,460,43,12.57656795,56.04133934,0,0.33,21,0,47,0,0,0,0,0,0,0,0
950,104,0,13.2777,47.9196,0,467,43.2,12.57678219,56.04133137,0,0.52,21,0,49,0,0,0,0,0,0,0,0
951,103,0,13.291,47.7792,0,463,43.4,12.57699433,56.04132006,0,0.58,21,0,50,0,0,0,0,0,0,0,0
952,103,0,13.302,47.5884,0,456,43.4,12.57717060,56.04131210,0,0.66,21,0,49,0,0,0,0,0,0,0,0
953,102,0,13.3171,47.4696,0,478,43.4,12.57741209,56.04130145,0,0.7,21,0,45,0,0,0,0,0,0,0,0
954,98,0,13.328,47.4696,0,481,43.4,12.57758601,56.04129726,0,0.69,21,0,49,0,0,0,0,0,0,0,0
955,99,0,13.341,47.4696,0,434,43.2,12.57779556,56.04129005,0,0.23,21,0,47,0,0,0,0,0,0,0,0
956,101,0,13.3547,47.4696,0,410,43.4,12.57801533,56.04128594,0,0,21,0,50,0,0,0,0,0,0,0,0
957,102,0,13.3682,47.4696,0,428,43.4,12.57823108,56.04127865,0,0,21,0,49,0,0,0,0,0,0,0,0
958,103,0,13.3821,47.4912,0,472,43.2,12.57845454,56.04127479,0,0,21,0,51,0,0,0,0,0,0,0,0
959,101,0,13.3985,47.8188,0,468,43,12.57871690,56.04127127,0,0,21,0,48,0,0,0,0,0,0,0,0
960,99,0,13.41,48.2976,0,455,42.8,12.57890147,56.04127102,0,0,21,0,47,0,0,0,0,0,0,0,0
961,100,0,13.4245,50.922,0,471,42.4,12.57913499,56.04126775,0,-0.46,21,0,49,0,0,0,0,0,0,0,0
962,103,0,13.4391,52.4412,0,458,42,12.57936884,56.04127127,0,-0.89,21,0,49,0,0,0,0,0,0,0,0
963,105,0,13.4544,53.37,0,426,41.8,12.57961435,56.04127153,0,-1.19,21,0,48,0,0,0,0,0,0,0,0
964,106,0,13.4725,54.3204,0,428,41.2,12.57990386,56.04127505,0,-1.51,21,0,47,0,0,0,0,0,0,0,0
965,104,0,13.4888,56.79,0,441,40.6,12.58016546,56.04127505,0,-1.86,21,0,50,0,0,0,0,0,0,0,0
966,105,0,13.5049,57.654,0,424,40,12.58042379,56.04127471,0,-2.18,21,0,50,0,0,0,0,0,0,0,0
967,107,0,13.5181,58.6944,0,447,39.4,12.58063526,56.04127102,0,-2.47,21,0,50,0,0,0,0,0,0,0,0
968,109,0,13.5383,59.9004,0,485,38.8,12.58095881,56.04126767,0,-2.74,21,0,49,0,0,0,0,0,0,0,0
969,110,0,13.5551,61.398,0,446,38.2,12.58123004,56.04127127,0,-2.96,21,0,49,0,0,0,0,0,0,0,0
970,110,0,13.572,61.9452,0,404,37.6,12.58149994,56.04127127,0,-3.1,21,0,46,0,0,0,0,0,0,0,0
971,105,0,13.5893,62.2296,0,417,37,12.58177763,56.04127127,0,-3.18,21,0,42,0,0,0,0,0,0,0,0
972,102,0,13.6038,62.1756,0,439,36.4,12.58201141,56.04127127,0,-3.21,21,0,50,0,0,0,0,0,0,0,0
973,101,0,13.6246,61.4052,0,436,36,12.58234383,56.04127127,0,-3.15,21,0,47,0,0,0,0,0,0,0,0
974,101,0,13.6416,61.902,0,422,35.6,12.58261758,56.04127127,0,-3.02,21,0,50,0,0,0,0,0,0,0,0
975,99,0,13.6556,61.9308,0,410,35.4,12.58284172,56.04127102,0,-2.83,21,0,49,0,0,0,0,0,0,0,0
976,98,0,13.673,61.9308,0,440,35.2,12.58312159,56.04126658,0,-2.59,21,0,49,0,0,0,0,0,0,0,0
977,97,0,13.6925,61.9308,0,467,35,12.58343256,56.04125552,0,-2.32,21,0,48,0,0,0,0,0,0,0,0
978,96,0,13.7059,61.7652,0,482,35.2,12.58364739,56.04124730,0,-1.96,21,0,49,0,0,0,0,0,0,0,0
979,95,0,13.7251,58.9896,0,480,35.4,12.58395450,56.04122844,0,-1.51,21,0,49,0,0,0,0,0,0,0,0
980,97,0,13.7387,58.2876,0,455,35.4,12.58417125,56.04121243,0,-0.5,21,0,47,0,0,0,0,0,0,0,0
981,101,0,13.7547,58.2012,0,445,35.4,12.58442338,56.04119307,0,0,21,0,48,0,0,0,0,0,0,0,0
982,100,0,13.7735,59.1192,0,432,35.4,12.58472144,56.04116290,0,0,21,0,49,0,0,0,0,0,0,0,0
983,98,0,13.7892,56.4804,0,434,35.6,12.58496812,56.04113943,0,0,21,0,50,0,0,0,0,0,0,0,0
984,98,0,13.8046,55.7892,0,461,35.6,12.58521061,56.04110875,0,0,21,0,50,0,0,0,0,0,0,0,0
985,98,0,13.8198,55.6056,0,465,35.4,12.58544631,56.04107480,0,0,21,0,48,0,0,0,0,0,0,0,0
986,97,0,13.8324,55.386,0,465,35.8,12.58564303,56.04104656,0,0,21,0,49,0,0,0,0,0,0,0,0
987,97,0,13.8507,56.4696,0,462,35.6,12.58592223,56.04099660,0,0,21,0,47,0,0,0,0,0,0,0,0
988,98,0,13.8657,55.7892,0,445,35.6,12.58614905,56.04095117,0,0,21,0,50,0,0,0,0,0,0,0,0
989,97,0,13.881,55.6092,0,446,35.6,12.58637829,56.04090188,0,0,21,0,49,0,0,0,0,0,0,0,0
990,97,0,13.8963,55.296,0,451,35.4,12.58660863,56.04085260,0,0,21,0,47,0,0,0,0,0,0,0,0
991,97,0,13.9116,55.2312,0,444,35.2,12.58683854,56.04080667,0,0,21,0,50,0,0,0,0,0,0,0,0
992,97,0,13.9267,55.2312,0,436,35.2,12.58706737,56.04076082,0,0,21,0,50,0,0,0,0,0,0,0,0
993,97,0,13.942,55.2132,0,441,35,12.58729703,56.04071145,0,0,21,0,51,0,0,0,0,0,0,0,0
994,97,0,13.9571,54.9072,0,439,35.2,12.58752217,56.04066585,0,0,21,0,49,0,0,0,0,0,0,0,0
995,97,0,13.9725,54.5292,0,449,35.2,12.58775418,56.04061606,0,0,21,0,47,0,0,0,0,0,0,0,0
996,98,0,13.9875,54.5292,0,455,35,12.58798435,56.04057507,0,0,21,0,48,0,0,0,0,0,0,0,0
997,97,0,14.0025,54.5292,0,428,35,12.58821678,56.04054138,0,0,21,0,49,0,0,0,0,0,0,0,0
998,97,0,14.0148,54.54,0,420,34.8,12.58840982,56.04051858,0,0,21,0,43,0,0,0,0,0,0,0,0
999,96,0,14.0299,54.72,0,419,35,12.58864870,56.04049570,0,0,21,0,49,0,0,0,0,0,0,0,0
1000,94,0,14.0478,54.5292,0,412,35,12.58893218,56.04046963,0,0,21,0,48,0,0,0,0,0,0,0,0
1001,95,0,14.0605,54.4968,0,426,34.8,12.58913275,56.04045287,0,0,21,0,50,0,0,0,0,0,0,0,0
1002,100,0,14.0781,54.4428,0,427,34.8,12.58941137,56.04042655,0,0,21,0,51,0,0,0,0,0,0,0,0
1003,100,0,14.0929,54.09,0,436,34.8,12.58964640,56.04040383,0,0,21,0,46,0,0,0,0,0,0,0,0
1004,100,0,14.105,53.9748,0,461,35,12.58983968,56.04038866,0,0,21,0,49,0,0,0,0,0,0,0,0
1005,101,0,14.1222,53.658,0,442,35,12.59011260,56.04037374,0,0,21,0,48,0,0,0,0,0,0,0,0
1006,100,0,14.136,53.226,0,407,35,12.59033405,56.04036284,0,0,21,0,49,0,0,0,0,0,0,0,0
1007,101,0,14.1513,53.1216,0,399,35,12.59057788,56.04035094,0,0,21,0,48,0,0,0,0,0,0,0,0
1008,99,0,14.1651,52.5996,0,402,35,12.59079883,56.04033971,0,0,21,0,51,0,0,0,0,0,0,0,0
1009,99,0,14.1772,52.596,0,438,35,12.59099144,56.04032420,0,0,21,0,46,0,0,0,0,0,0,0,0
1010,100,0,14.195,52.4952,0,457,35,12.59127433,56.04030467,0,0,21,0,49,0,0,0,0,0,0,0,0
1011,100,0,14.2093,52.4304,0,462,34.8,12.59150224,56.04028908,0,0,21,0,49,0,0,0,0,0,0,0,0
1012,100,0,14.2235,52.4304,0,465,34.6,12.59172637,56.04026989,0,0,21,0,50,0,0,0,0,0,0,0,0
1013,101,0,14.2381,52.4376,0,470,34.6,12.59195712,56.04024315,0,0,21,0,51,0,0,0,0,0,0,0,0
1014,101,0,14.2498,52.506,0,460,34.4,12.59213901,56.04022002,0,0,21,0,49,0,0,0,0,0,0,0,0
1015,101,0,14.2672,52.5888,0,421,34.4,12.59241176,56.04018205,0,0,21,0,48,0,0,0,0,0,0,0,0
1016,100,0,14.2819,52.4088,0,410,34.2,12.59263840,56.04014802,0,0,21,0,47,0,0,0,0,0,0,0,0
1017,101,0,14.2964,52.6032,0,418,34.4,12.59286186,56.04011038,0,0,21,0,47,0,0,0,0,0,0,0,0
1018,101,0,14.3088,52.6716,0,420,34.2,12.59305272,56.04008180,0,0,21,0,49,0,0,0,0,0,0,0,0
1019,102,0,14.3231,52.6752,0,425,34.4,12.59327274,56.04004425,0,0,21,0,51,0,0,0,0,0,0,0,0
1020,102,0,14.3385,52.7832,0,428,34.2,12.59350660,56.03999999,0,0,21,0,53,0,0,0,0,0,0,0,0
1021,104,0,14.3554,52.902,0,420,34,12.59376116,56.03994878,0,0,21,0,53,0,0,0,0,0,0,0,0
1022,115,0,14.3676,52.9416,0,373,34,12.59394388,56.03990687,0,0,21,0,48,0,0,0,0,0,0,0,0
1023,105,0,14.3831,53.1288,0,429,33.8,12.59417832,56.03986043,0,0,21,0,51,0,0,0,0,0,0,0,0
1024,105,0,14.3989,53.136,0,457,33.6,12.59441662,56.03981316,0,0,21,0,47,0,0,0,0,0,0,0,0
1025,105,0,14.4142,53.2908,0,457,33.4,12.59464738,56.03976454,0,0,21,0,50,0,0,0,0,0,0,0,0
1026,104,0,14.4327,54.4068,0,432,33,12.59492985,56.03971442,0,0,21,0,48,0,0,0,0,0,0,0,0
1027,104,0,14.447,54.4716,0,428,33,12.59514568,56.03967452,0,0,21,0,49,0,0,0,0,0,0,0,0
1028,104,0,14.462,54.4716,0,425,32.8,12.59537417,56.03962842,0,-0.61,21,0,47,0,0,0,0,0,0,0,0
1029,103,0,14.4773,54.4716,0,440,33,12.59560484,56.03958249,0,-1.01,21,0,49,0,0,0,0,0,0,0,0
1030,101,0,14.4922,54.4716,0,447,33.2,12.59583015,56.03953697,0,-0.87,21,0,48,0,0,0,0,0,0,0,0
1031,100,0,14.5069,54.3708,0,427,33.4,12.59605302,56.03949180,0,-0.63,21,0,49,0,0,0,0,0,0,0,0
1032,96,0,14.5214,52.1208,0,442,33.8,12.59627162,56.03944938,0,-0.24,21,0,48,0,0,0,0,0,0,0,0
1033,99,0,14.536,50.4036,0,445,34,12.59648804,56.03939851,0,0.21,21,0,47,0,0,0,0,0,0,0,0
1034,101,0,14.5493,50.022,0,473,34.4,12.59668217,56.03935014,0,0.66,21,0,49,0,0,0,0,0,0,0,0
1035,101,0,14.5635,49.0284,0,492,34.4,12.59688845,56.03929784,0,1.01,21,0,48,0,0,0,0,0,0,0,0
1036,101,0,14.5765,49.1004,0,473,34.4,12.59707469,56.03924294,0,1.21,21,0,48,0,0,0,0,0,0,0,0
1037,100,0,14.5902,50.4072,0,470,34.6,12.59727317,56.03918879,0,1.29,21,0,48,0,0,0,0,0,0,0,0
1038,100,0,14.6038,50.0256,0,461,34.8,12.59746864,56.03913615,0,1.27,21,0,48,0,0,0,0,0,0,0,0
1039,100,0,14.6174,49.266,0,485,34.8,12.59766687,56.03908628,0,1.15,21,0,49,0,0,0,0,0,0,0,0
1040,101,0,14.6308,49.1652,0,462,34.8,12.59786050,56.03903264,0,0.98,21,0,50,0,0,0,0,0,0,0,0
1041,101,0,14.6442,49.0716,0,447,35,12.59805177,56.03897589,0,0.8,21,0,48,0,0,0,0,0,0,0,0
1042,102,0,14.658,49.0716,0,439,35,12.59824983,56.03892309,0,0.66,21,0,48,0,0,0,0,0,0,0,0
1043,102,0,14.6698,49.0716,0,406,35,12.59842015,56.03887757,0,0.55,21,0,47,0,0,0,0,0,0,0,0
1044,99,0,14.686,49.0752,0,394,34.6,12.59865401,56.03881202,0,0.22,21,0,49,0,0,0,0,0,0,0,0
1045,100,0,14.7004,49.3668,0,396,34.2,12.59886439,56.03876131,0,0,21,0,48,0,0,0,0,0,0,0,0
1046,102,0,14.7147,52.1856,0,430,34,12.59907436,56.03870717,0,-0.2,21,0,49,0,0,0,0,0,0,0,0
1047,105,0,14.7266,53.334,0,442,33.6,12.59924703,56.03866082,0,-0.59,21,0,48,0,0,0,0,0,0,0,0
1048,106,0,14.7444,54.2808,0,404,33.4,12.59950427,56.03859393,0,-0.96,21,0,50,0,0,0,0,0,0,0,0
1049,108,0,14.76,56.4552,0,415,33,12.59972974,56.03852972,0,-1.32,21,0,48,0,0,0,0,0,0,0,0
1050,104,0,14.7761,57.0312,0,390,32.4,12.59996150,56.03846812,0,-1.66,21,0,42,0,0,0,0,0,0,0,0
1051,102,0,14.7918,57.0456,0,405,32,12.60019066,56.03840735,0,-1.94,21,0,48,0,0,0,0,0,0,0,0
1052,102,0,14.808,57.3984,0,372,31.6,12.60042485,56.03834616,0,-2.14,21,0,44,0,0,0,0,0,0,0,0
1053,97,0,14.8243,58.7448,0,394,31,12.60066039,56.03828447,0,-2.28,21,0,50,0,0,0,0,0,0,0,0
1054,99,0,14.8406,59.5008,0,436,30.2,12.60089625,56.03822026,0,-2.44,21,0,48,0,0,0,0,0,0,0,0
1055,99,0,14.8578,60.1848,0,490,29.6,12.60114209,56.03815103,0,-2.64,21,0,49,0,0,0,0,0,0,0,0
1056,100,0,14.8747,60.5052,0,461,29,12.60138366,56.03808162,0,-2.87,21,0,48,0,0,0,0,0,0,0,0
1057,101,0,14.8922,61.1388,0,441,28.4,12.60163017,56.03800543,0,-3.07,21,0,49,0,0,0,0,0,0,0,0
1058,100,0,14.9093,62.1684,0,390,28.2,12.60187568,56.03793729,0,-3.15,21,0,40,0,0,0,0,0,0,0,0
1059,100,0,14.9268,62.1072,0,414,27.8,12.60212957,56.03786847,0,-3.08,21,0,50,0,0,0,0,0,0,0,0
1060,99,0,14.9434,61.1352,0,426,27.4,12.60237105,56.03780871,0,-2.93,21,0,49,0,0,0,0,0,0,0,0
1061,98,0,14.9568,60.4692,0,422,27,12.60256492,56.03775481,0,-2.72,21,0,47,0,0,0,0,0,0,0,0
1062,97,0,14.9734,60.4692,0,396,26.6,12.60280565,56.03769002,0,-2.47,21,0,48,0,0,0,0,0,0,0,0
1063,99,0,14.991,60.4728,0,319,26.4,12.60305870,56.03762154,0,-2.22,21,0,52,0,0,0,0,0,0,0,0
1064,92,0,15.0101,60.5268,0,314,25.8,12.60333614,56.03754896,0,-2.05,21,0,44,0,0,0,0,0,0,0,0
1065,92,0,15.0276,61.074,0,334,25.2,12.60359112,56.03748232,0,-1.98,21,0,48,0,0,0,0,0,0,0,0
1066,94,0,15.044,61.1028,0,345,24.6,12.60383537,56.03742784,0,-2.03,21,0,47,0,0,0,0,0,0,0,0
1067,95,0,15.0617,61.3116,0,332,24,12.60410870,56.03738291,0,-2.2,21,0,46,0,0,0,0,0,0,0,0
1068,98,0,15.0798,63.6264,0,331,23.4,12.60439670,56.03736422,0,-2.43,21,0,47,0,0,0,0,0,0,0,0
1069,100,0,15.0976,64.944,0,351,22.4,12.60468186,56.03735374,0,-2.7,21,0,45,0,0,0,0,0,0,0,0
1070,103,0,15.1166,65.322,0,311,21.8,12.60498612,56.03735768,0,-2.98,21,0,57,0,0,0,0,0,0,0,0
1071,111,0,15.1355,66.618,0,185,20.8,12.60528837,56.03736154,0,-3.27,21,0,50,0,0,0,0,0,0,0,0
1072,98,0,15.1541,67.536,0,169,19.8,12.60558702,56.03736497,0,-3.55,21,0,50,0,0,0,0,0,0,0,0
1073,68,0,15.1736,69.1776,0,162,19.2,12.60590042,56.03736606,0,-3.75,21,0,49,0,0,0,0,0,0,0,0
1074,38,0,15.1932,69.2712,0,155,18.4,12.60621440,56.03737679,0,-3.85,21,0,49,0,0,0,0,0,0,0,0
1075,21,0,15.2125,69.1992,0,90,17.6,12.60652269,56.03738098,0,-3.89,21,0,48,0,0,0,0,0,0,0,0
1076,20,0,15.2309,68.4252,0,80,16.8,12.60681874,56.03738735,0,-3.89,21,0,47,0,0,0,0,0,0,0,0
1077,19,0,15.2496,67.2012,0,71,16,12.60711848,56.03737687,0,-3.86,21,0,47,0,0,0,0,0,0,0,0
1078,17,0,15.2667,64.7568,0,62,15.4,12.60738276,56.03733538,0,-3.78,21,0,46,0,0,0,0,0,0,0,0
1079,21,0,15.2832,61.9704,0,0,14.8,12.60762298,56.03727612,0,-3.67,21,0,46,0,0,0,0,0,0,0,0
1080,38,0,15.2993,59.04,0,0,14.4,12.60782750,56.03718644,0,-3.54,21,0,45,0,0,0,0,0,0,0,0
1081,31,0,15.3148,56.1816,0,1,13.8,12.60801844,56.03709742,0,-3.37,21,0,45,0,0,0,0,0,0,0,0
1082,25,0,15.329,54.7092,0,1,13.2,12.60820007,56.03701905,0,-3.24,21,0,44,0,0,0,0,0,0,0,0
1083,18,0,15.3434,52.506,0,1,12.8,12.60840275,56.03695912,0,-3.12,21,0,43,0,0,0,0,0,0,0,0
1084,94,0,15.354,50.4,0,151,12.4,12.60856771,56.03693448,0,-2.98,21,0,48,0,0,0,0,0,0,0,0
1085,94,0,15.3677,50.418,0,635,12,12.60878471,56.03694856,0,-2.85,21,0,49,0,0,0,0,0,0,0,0
1086,99,0,15.3847,50.67,0,867,11.8,12.60903994,56.03700229,0,-2.74,21,0,48,0,0,0,0,0,0,0,0
1087,103,0,15.3993,50.7348,0,957,11.4,12.60923113,56.03707571,0,-2.65,21,0,49,0,0,0,0,0,0,0,0
1088,109,0,15.414,51.4404,0,903,11.2,12.60940522,56.03716506,0,-2.56,21,0,48,0,0,0,0,0,0,0,0
1089,107,0,15.43,52.7616,0,649,11,12.60958502,56.03727026,0,-2.41,21,0,50,0,0,0,0,0,0,0,0
1090,108,0,15.4466,55.3392,0,591,11,12.60978878,56.03736313,0,-2.17,21,0,51,0,0,0,0,0,0,0,0
1091,103,0,15.4622,55.512,0,538,10.6,12.60999422,56.03744577,0,-1.88,21,0,50,0,0,0,0,0,0,0,0
1092,102,0,15.4779,56.2176,0,520,10.4,12.61020578,56.03752096,0,-1.64,21,0,51,0,0,0,0,0,0,0,0
1093,103,0,15.4935,56.5848,0,491,10.2,12.61042304,56.03758952,0,-1.46,21,0,48,0,0,0,0,0,0,0,0
1094,103,0,15.5098,56.9844,0,501,10,12.61064441,56.03766756,0,-1.33,21,0,49,0,0,0,0,0,0,0,0
1095,103,0,15.5274,58.5,0,500,9.8,12.61086661,56.03776647,0,-1.25,21,0,48,0,0,0,0,0,0,0,0
